tweet,topic,sentiment_label,sentiment_score
knetz guys really supporting drug addict criminal disgustingno defending someone took legal prescription medication help depression,0,0,-0.96131915
wuah think im falling depression already,0,0,-0.8331582
whatever want cause u never need someone lowestdepression real anxiety nonsense mood swing normalbut comes ur case u anxious bout itwhat feelings,1,1,-0.3155632
rant thinkpeople always ask always depressed never talk much answer simplelike severe depression anxiety well ptsd put wall around hard admit others even harder admit,0,0,-0.70885676
used really bad relationship eating cuz id depressed get esp last relationship lost lot weight became really weak im mad eating 3 meals day didnt fix depression wtf,0,0,-0.9485241
spending day using create media production show knowledge great depression,0,2,0.62343633
reason mia 3 4 mouth going lot things basically short depression state mind maid even worst nobody never check,0,0,-0.9113917
honestly anxiety cripples depression emoji face cold sweat wish people understood,0,0,-0.93470216
depression real bruh,0,0,-0.76320505
emoji loudly crying faceemoji loudly crying faceemoji loudly crying face study abroad depression real rn,0,0,-0.8601625
thanks helping bring light huge problem childhood fun laughter trauma abuse anxiety join us helping regain childhood,0,2,0.8046984
gon na weight fall deeper depression,0,0,-0.60519665
recommendations deal depression methods anyone share,0,1,-0.07737185
wages aka conciquences death hell rom 623 furhermore dont consider sucide anyway least context stuff like depression tragic side effect illness,0,0,-0.9218591
would spiral depression thanks,0,1,-0.337903
10 things say someone depression thread pictwittercomecnttdiarv,0,0,-0.5143224
would like dream come true best thing could happen today woke crying depression killing emoji sleepy face,0,2,0.58281547
stock market worst second quarter since great depression,0,0,-0.93117476
god speaking series struggling abused support healing jesus visit navigate pathway freedom christ pictwittercomz0uma4rrpc,0,1,0.0938108
depression kills,0,0,-0.9214232
depression works lot ppl,0,0,-0.5916941
go school requirements peer pressure anxiety followed depression,0,0,-0.6808939
types depression cured making life style changes us true chemical imbalance caused unresolved trauma type shit frustrating,0,0,-0.91488403
exercising regularly cuts risk depression 16 study suggests pictwittercomz8nmgbvebu,0,1,0.2024489
know dad one ever given shit much weed smoke like smoke smoke dont smoke help anxiety depression actually helps lot like something helping bad,0,0,-0.3183473
please gentle love stop romanticizing depression anxiety ever exhibit like something youre proud ofknow worthdont keep thinking himher doesnt love back id broken u descend situation,0,0,-0.31624955
depressionnapping 5 days straight,0,1,-0.35437375
depression meal roughly 8 servings cold peas apple 3 chocolatebutterscotch chip cookies,0,1,-0.17177565
hate feeling like im sinking depression sucks especially 6 million things piled top emoji pensive face,0,0,-0.96248746
know depression drug addiction dont blend,0,0,-0.7987327
exactly alcohol easy obtain takes little time serious damage whether immediate drunk driving alcohol poisoning long term alcoholism marijuana helps w anxiety depression nausea pain seizures etc world backwards,0,0,-0.5809195
amazing literally cant control depression anxiety yet get trouble one covers sorry trying teach im panicking,0,0,-0.9005941
flowers everyone drives one notices theyre everywhere wild weeds theyre beautiful worth notice hello flowers pictwittercomma1cvaq4q9,0,2,0.96660596
oil potential fight migraines depression anxiety even cancer,0,1,-0.42747134
ppl tl liked tweet selfcare cure depression essential oils stop hallucinations paranoid delusions,0,1,0.037181973
call bs anyone deserves credit president obama putting brakes worse recession history almost lead depression obama adms getting economy gwb reps managed almost demolish back tracks,0,0,-0.74162155
social support rest ritual food storytelling touch common among cultural practices f parks,0,1,0.1088856
fat ass wont help u keep man get ahead ur career unless ur stripper wont help ur depression save ur friendships chile,9,0,-0.8497329
fren depressionme u diagnosedfren know depressionme yea u diagnosedfren know dome u knowfren tears im sad time life sucks fake weeping sounds,0,0,-0.9413334
smile cured depression emoji heavy red heartemoji kissing face closed eyessee minseokie emoji face throwing kiss emoji two hearts pictwittercomjriuabxx0g,0,2,0.49408033
im gon na depression,0,0,-0.5077092
loved ones suffer depression anxiety help loved ones medical community makes difficult know difficult get mental health professional current channels,0,0,-0.69657314
cross line youre sick people faking anxiety ocd depressionsuicidal thoughts actions attention,0,0,-0.96594745
depression anxiety stress emoji face cold sweatemoji face cold sweatemoji face cold sweatemoji loudly crying faceemoji loudly crying faceemoji loudly crying faceemoji loudly crying faceemoji loudly crying face,0,0,-0.77146
sleep deprivation affecting health pictwittercomf6q3d1mq5l,0,1,-0.46237755
little quiet since last weekends awesome workshop also little blue depression,0,2,0.85758185
bullcrap dont miss us know much trouble caused caused server die caused go spiraling depression came house accused crap didnt etc never contact,0,0,-0.9675957
exercising slash risk depression via,0,1,-0.25735644
dont work self theres anxiety leads depression dont want,0,0,-0.9229181
dear ladies crippling depression tried smiling random man stopped tell must solution emoji smiling face smiling eyes,0,1,-0.33395627
exception grieving treated dsm changes,0,1,-0.099995874
movie worsened depression tbh wan na die pictwittercomfyguwhvynh,0,0,-0.75930774
join twitter chat teen depression may 3rd observance,0,1,-0.0951823
depression ugly beast,0,0,-0.94593817
study shows hrv testing differentiate bipolar disorder major depression pictwittercomr726xud64w,0,1,-0.23740722
great depression prolly best album listen right,0,2,0.93175906
4 years since people started hating bom taking medicines depression cant compare serial killer nothing taking care mental health nothing wrong,0,0,-0.84963584
living bleeding disorder challenging causing isolation feelings hopelessness finding solace understand going paramount join discussion dealing myhemophiliateam,0,1,-0.3857904
themes revolved around tragedy death anxiety depression suicide tough relationships issues relevant current,0,0,-0.6241093
online mindfulness therapy via skype anxiety depression inquiries welcome,0,1,0.33554763
want everybody take depression vocabulary,0,1,-0.31529874
negative thoughts destructive emotions bring pain unhappiness depression misery lives addresses pendemic issues pictwittercomz3vzigseaa,0,0,-0.8822897
im sad dont know assuming depression deciding kick teeth like asshole,0,0,-0.9604152
develop therapeutic processes,0,1,0.1011481
depression simple taking breath breath high depresssssed pictwittercom58ntkqutir,0,0,-0.48451462
girlfriends dog always looks like shes suffering severe depression boy relate pictwittercomu6zoe0rgq3,0,0,-0.85236603
depression jokeplease help need,0,0,-0.4286505
could one puff cannabis ease depression,0,1,0.24943049
hate belief anxiety depression push people create better content obvi stuff make going reflect feelings expiriences anything mental demons make doubt every little detail work support homies emoji purple heart,0,1,-0.28912002
troll gagan understand frustration going concern frustration continue till 2024 modi back please consult good doctor depression might get general elections next year,0,1,-0.2799753
help individuals define goals plan action gain insight,0,1,0.25620848
book tackles subjects like grief depression anxiety first love first heartbreak extremely hard write times feels incredibly worthwhile,7,2,0.8365783
think religion spirituality scams plz find good way cope w depression illnesses cus often thats spiritually helps ppl dont one ppl complain day youre miserable,0,1,0.12511693
waking 8 hour depression nap pictwittercomlkz3kzqcw9,0,1,-0.1879825
one puff cannabis could ease depression stress anxiety,0,2,0.52107227
12 people loose interest every thing thats case many global population dont focus goal devoted neither interested voluntarily people left either boring life depression,0,0,-0.8767322
queen cured depression,0,1,0.29477033
encourage individuals discuss emotions past experiences,0,1,0.12925959
